1000,0.401,1.898
2000,0.643,1.026
3000,0.729,0.788
4000,0.754,0.706
5000,0.771,0.667
6000,0.780,0.633
7000,0.787,0.610
8000,0.796,0.592
9000,0.797,0.581
10000,0.804,0.564
11000,0.808,0.560
12000,0.809,0.553
13000,0.813,0.542
14000,0.813,0.537
15000,0.815,0.533
16000,0.817,0.532
17000,0.819,0.521
18000,0.823,0.512
19000,0.819,0.519
20000,0.822,0.520
21000,0.826,0.502
22000,0.825,0.505
23000,0.825,0.501
24000,0.827,0.502
25000,0.829,0.491
26000,0.826,0.499
27000,0.829,0.489
28000,0.834,0.480
29000,0.830,0.482
30000,0.832,0.484
31000,0.832,0.483
32000,0.839,0.467
33000,0.833,0.478
34000,0.835,0.475
35000,0.835,0.468
36000,0.835,0.472
37000,0.839,0.462
38000,0.840,0.455
39000,0.841,0.455
40000,0.838,0.464
41000,0.839,0.459
42000,0.842,0.453
43000,0.841,0.455
44000,0.844,0.448
45000,0.843,0.450
46000,0.843,0.452
47000,0.845,0.448
48000,0.847,0.438
49000,0.843,0.453
50000,0.842,0.447
0,85.000,1.464
1,84.840,1.448
2,84.080,1.444
3,83.880,1.449
4,83.820,1.434
5,83.680,1.436
6,84.140,1.442
7,83.380,1.436
8,83.840,1.430
9,82.960,1.434
10,84.120,1.382
11,84.560,1.363
12,84.980,1.357
13,84.660,1.356
14,84.800,1.352
15,84.780,1.352
16,84.720,1.349
17,84.860,1.345
18,84.480,1.345
19,84.660,1.343
20,84.640,1.340
